0 2.32388e-17 -2039.55 1.85911e-19
850 1.02973e+107 -1.7527e+106 -18.2
860 1.84971e+108 -3.14838e+107 -18.2
870 3.32265e+109 -5.65545e+108 -18.2
880 5.96848e+110 -1.01589e+110 -18.2
890 1.07212e+112 -1.82485e+111 -18.2
900 1.92585e+113 -3.27798e+112 -18.2
910 3.45942e+114 -5.88825e+113 -18.2
920 6.21416e+115 -1.05771e+115 -18.2
930 1.11625e+117 -1.89996e+116 -18.2
940 2.00513e+118 -3.41291e+117 -18.2
950 3.60182e+119 -6.13063e+118 -18.2
960 6.46996e+120 -1.10125e+120 -18.2
970 1.1622e+122 -1.97817e+121 -18.2
980 2.08767e+123 -3.5534e+122 -18.2
990 3.75008e+124 -6.38298e+123 -18.2
1000 6.73628e+125 -1.14658e+125 -18.2
1010 1.21004e+127 -2.0596e+126 -18.2
1020 2.1736e+128 -3.69967e+127 -18.2
1030 3.90445e+129 -6.64573e+128 -18.2
1040 7.01357e+130 -1.19377e+130 -18.2
1050 1.25985e+132 -2.14438e+131 -18.2
1060 2.26307e+133 -3.85196e+132 -18.2
1070 4.06517e+134 -6.91929e+133 -18.2
1080 7.30227e+135 -1.24291e+135 -18.2
1090 1.31171e+137 -2.23265e+136 -18.2
1100 2.35623e+138 -4.01052e+137 -18.2
1110 4.2325e+139 -7.20411e+138 -18.2
1120 7.60286e+140 -1.29408e+140 -18.2
1130 1.3657e+142 -2.32455e+141 -18.2
1140 2.45322e+143 -4.1756e+142 -18.2
1150 4.40673e+144 -7.50065e+143 -18.2
1160 7.91582e+145 -1.34734e+145 -18.2
1170 1.42192e+147 -2.42024e+146 -18.2
1180 2.5542e+148 -4.34749e+147 -18.2
1190 4.58812e+149 -7.8094e+148 -18.2
1200 8.24166e+150 -1.40281e+150 -18.2
1210 1.48045e+152 -2.51987e+151 -18.2
1220 2.65934e+153 -4.52644e+152 -18.2
1230 4.77698e+154 -8.13086e+153 -18.2
1240 8.58091e+155 -1.46055e+155 -18.2
1250 1.54139e+157 -2.62359e+156 -18.2
1260 2.76881e+158 -4.71277e+157 -18.2
1270 4.97362e+159 -8.46556e+158 -18.2
1280 8.93413e+160 -1.52067e+160 -18.2
1290 1.60484e+162 -2.73159e+161 -18.2
1300 2.88278e+163 -4.90676e+162 -18.2
1310 5.17835e+164 -8.81403e+163 -18.2
1320 9.30189e+165 -1.58327e+165 -18.2
1330 1.6709e+167 -2.84403e+166 -18.2
1340 3.00145e+168 -5.10874e+167 -18.2
1350 5.39151e+169 -9.17684e+168 -18.2
1360 9.68478e+170 -1.64844e+170 -18.2
1370 1.73968e+172 -2.9611e+171 -18.2
1380 3.125e+173 -5.31903e+172 -18.2
1390 5.61344e+174 -9.55459e+173 -18.2
1400 1.00834e+176 -1.71629e+175 -18.2
1410 1.81129e+177 -3.08299e+176 -18.2
1420 3.25363e+178 -5.53798e+177 -18.2
1430 5.84451e+179 -9.94789e+178 -18.2
1440 1.04985e+181 -1.78694e+180 -18.2
1450 1.88585e+182 -3.20989e+181 -18.2
1460 3.38756e+183 -5.76594e+182 -18.2
1470 6.08509e+184 -1.03574e+184 -18.2
1480 1.09307e+186 -1.8605e+185 -18.2
1490 1.96348e+187 -3.34202e+186 -18.2
1500 3.527e+188 -6.00328e+187 -18.2
1510 6.33557e+189 -1.07837e+189 -18.2
1520 1.13806e+191 -1.93708e+190 -18.2
1530 2.0443e+192 -3.47959e+191 -18.2
1540 3.67219e+193 -6.2504e+192 -18.2
1550 6.59636e+194 -1.12276e+194 -18.2
1560 1.18491e+196 -2.01682e+195 -18.2
1570 2.12845e+197 -3.62282e+196 -18.2
1580 3.82335e+198 -6.50769e+197 -18.2
1590 6.86789e+199 -1.16898e+199 -18.2
1600 1.23368e+201 -2.09984e+200 -18.2
1610 2.21607e+202 -3.77195e+201 -18.2
1620 3.98073e+203 -6.77556e+202 -18.2
1630 7.15059e+204 -1.2171e+204 -18.2
1640 1.28446e+206 -2.18628e+205 -18.2
1650 2.30729e+207 -3.92721e+206 -18.2
1660 4.14459e+208 -7.05447e+207 -18.2
1670 7.44494e+209 -1.2672e+209 -18.2
1680 1.33734e+211 -2.27627e+210 -18.2
1690 2.40226e+212 -4.08887e+211 -18.2
1700 4.31519e+213 -7.34485e+212 -18.2
1710 7.75139e+214 -1.31936e+214 -18.2
1720 1.39239e+216 -2.36997e+215 -18.2
1730 2.50115e+217 -4.25718e+216 -18.2
1740 4.49282e+218 -7.64719e+217 -18.2
1750 8.07047e+219 -1.37367e+219 -18.2
1760 1.4497e+221 -2.46752e+220 -18.2
1770 2.6041e+222 -4.43242e+221 -18.2
1780 4.67776e+223 -7.96198e+222 -18.2
1790 8.40267e+224 -1.43021e+224 -18.2
1800 1.50938e+226 -2.5691e+225 -18.2
1810 2.7113e+227 -4.61488e+226 -18.2
1820 4.87031e+228 -8.28972e+227 -18.2
1830 8.74856e+229 -1.48908e+229 -18.2
1840 1.57151e+231 -2.67485e+230 -18.2
1850 2.8229e+232 -4.80484e+231 -18.2
1860 5.07079e+233 -8.63095e+232 -18.2
1870 9.10868e+234 -1.55038e+234 -18.2
1880 1.63619e+236 -2.78495e+235 -18.2
1890 2.9391e+237 -5.00262e+236 -18.2
1900 5.27952e+238 -8.98623e+237 -18.2
1910 9.48362e+239 -1.6142e+239 -18.2
1920 1.70355e+241 -2.89959e+240 -18.2
1930 3.06009e+242 -5.20855e+241 -18.2
1940 5.49684e+243 -9.35613e+242 -18.2
1950 9.874e+244 -1.68064e+244 -18.2
1960 1.77367e+246 -3.01895e+245 -18.2
1970 3.18605e+247 -5.42295e+246 -18.2
1980 5.72311e+248 -9.74126e+247 -18.2
1990 1.02804e+250 -1.74983e+249 -18.2
2000 1.84668e+251 -3.14322e+250 -18.2
2010 3.3172e+252 -5.64617e+251 -18.2
2020 5.95869e+253 -1.01422e+253 -18.2
2030 1.07036e+255 -1.82185e+254 -18.2
2040 1.92269e+256 -3.2726e+255 -18.2
2050 3.45374e+257 -5.87859e+256 -18.2
2060 6.20397e+258 -1.05597e+258 -18.2
2070 1.11442e+260 -1.89685e+259 -18.2
2080 2.00184e+261 -3.40731e+260 -18.2
2090 3.59591e+262 -6.12057e+261 -18.2
2100 6.45935e+263 -1.09944e+263 -18.2
2110 1.16029e+265 -1.97493e+264 -18.2
2120 2.08424e+266 -3.54757e+265 -18.2
2130 3.74393e+267 -6.37251e+266 -18.2
2140 6.72523e+268 -1.1447e+268 -18.2
2150 1.20806e+270 -2.05622e+269 -18.2
2160 2.17004e+271 -3.6936e+270 -18.2
2170 3.89804e+272 -6.63483e+271 -18.2
2180 7.00207e+273 -1.19182e+273 -18.2
2190 1.25778e+275 -2.14086e+274 -18.2
2200 2.25936e+276 -3.84564e+275 -18.2
2210 4.0585e+277 -6.90794e+276 -18.2
2220 7.2903e+278 -1.24088e+278 -18.2
2230 1.30956e+280 -2.22899e+279 -18.2
2240 2.35236e+281 -4.00394e+280 -18.2
2250 4.22556e+282 -7.19229e+281 -18.2
2260 7.59039e+283 -1.29195e+283 -18.2
2270 1.36346e+285 -2.32074e+284 -18.2
2280 2.4492e+286 -4.16876e+285 -18.2
2290 4.3995e+287 -7.48835e+286 -18.2
2300 7.90283e+288 -1.34513e+288 -18.2
2310 1.41959e+290 -2.41627e+289 -18.2
2320 2.55001e+291 -4.34036e+290 -18.2
2330 4.5806e+292 -7.7966e+291 -18.2
2340 8.22814e+293 -1.40051e+293 -18.2
2350 1.47802e+295 -2.51573e+294 -18.2
2360 2.65498e+296 -4.51902e+295 -18.2
2370 4.76915e+297 -8.11753e+296 -18.2
2380 8.56684e+298 -1.45815e+298 -18.2
2390 1.53886e+300 -2.61929e+299 -18.2
2400 2.76427e+301 -4.70504e+300 -18.2
2410 4.96546e+302 -8.45167e+301 -18.2
2420 8.91948e+303 -1.51818e+303 -18.2
2430 1.60221e+305 -2.72711e+304 -18.2
2440 2.87805e+306 -4.89871e+305 -18.2
2450 5.16986e+307 -8.79957e+306 -18.2
2460 -nan -nan -nan
2470 -nan -nan -nan
2480 -nan -nan -nan
2490 -nan -nan -nan
2500 -nan -nan -nan
2510 -nan -nan -nan
2520 -nan -nan -nan
2530 -nan -nan -nan
2540 -nan -nan -nan
2550 -nan -nan -nan
2560 -nan -nan -nan
2570 -nan -nan -nan
2580 -nan -nan -nan
2590 -nan -nan -nan
2600 -nan -nan -nan
2610 -nan -nan -nan
2620 -nan -nan -nan
2630 -nan -nan -nan
2640 -nan -nan -nan
2650 -nan -nan -nan
2660 -nan -nan -nan
2670 -nan -nan -nan
2680 -nan -nan -nan
2690 -nan -nan -nan
2700 -nan -nan -nan
2710 -nan -nan -nan
2720 -nan -nan -nan
2730 -nan -nan -nan
2740 -nan -nan -nan
2750 -nan -nan -nan
2760 -nan -nan -nan
2770 -nan -nan -nan
2780 -nan -nan -nan
2790 -nan -nan -nan
2800 -nan -nan -nan
2810 -nan -nan -nan
2820 -nan -nan -nan
2830 -nan -nan -nan
2840 -nan -nan -nan
2850 -nan -nan -nan
2860 -nan -nan -nan
2870 -nan -nan -nan
2880 -nan -nan -nan
2890 -nan -nan -nan
2900 -nan -nan -nan
2910 -nan -nan -nan
2920 -nan -nan -nan
2930 -nan -nan -nan
2940 -nan -nan -nan
2950 -nan -nan -nan
2960 -nan -nan -nan
2970 -nan -nan -nan
2980 -nan -nan -nan
2990 -nan -nan -nan
3000 -nan -nan -nan
3010 -nan -nan -nan
3020 -nan -nan -nan
3030 -nan -nan -nan
3040 -nan -nan -nan
3050 -nan -nan -nan
3060 -nan -nan -nan
3070 -nan -nan -nan
3080 -nan -nan -nan
3090 -nan -nan -nan
3100 -nan -nan -nan
3110 -nan -nan -nan
3120 -nan -nan -nan
3130 -nan -nan -nan
3140 -nan -nan -nan
3150 -nan -nan -nan
3160 -nan -nan -nan
3170 -nan -nan -nan
3180 -nan -nan -nan
3190 -nan -nan -nan
3200 -nan -nan -nan
3210 -nan -nan -nan
3220 -nan -nan -nan
3230 -nan -nan -nan
3240 -nan -nan -nan
3250 -nan -nan -nan
3260 -nan -nan -nan
3270 -nan -nan -nan
3280 -nan -nan -nan
3290 -nan -nan -nan
3300 -nan -nan -nan
3310 -nan -nan -nan
3320 -nan -nan -nan
3330 -nan -nan -nan
3340 -nan -nan -nan
3350 -nan -nan -nan
3360 -nan -nan -nan
3370 -nan -nan -nan
3380 -nan -nan -nan
3390 -nan -nan -nan
3400 -nan -nan -nan
3410 -nan -nan -nan
3420 -nan -nan -nan
3430 -nan -nan -nan
3440 -nan -nan -nan
3450 -nan -nan -nan
3460 -nan -nan -nan
3470 -nan -nan -nan
3480 -nan -nan -nan
3490 -nan -nan -nan
3500 -nan -nan -nan
3510 -nan -nan -nan
3520 -nan -nan -nan
3530 -nan -nan -nan
3540 -nan -nan -nan
3550 -nan -nan -nan
3560 -nan -nan -nan
3570 -nan -nan -nan
3580 -nan -nan -nan
3590 -nan -nan -nan
3600 -nan -nan -nan
3610 -nan -nan -nan
3620 -nan -nan -nan
3630 -nan -nan -nan
3640 -nan -nan -nan
3650 -nan -nan -nan
3660 -nan -nan -nan
3670 -nan -nan -nan
3680 -nan -nan -nan
3690 -nan -nan -nan
3700 -nan -nan -nan
3710 -nan -nan -nan
3720 -nan -nan -nan
3730 -nan -nan -nan
3740 -nan -nan -nan
3750 -nan -nan -nan
3760 -nan -nan -nan
3770 -nan -nan -nan
3780 -nan -nan -nan
3790 -nan -nan -nan
3800 -nan -nan -nan
3810 -nan -nan -nan
3820 -nan -nan -nan
3830 -nan -nan -nan
3840 -nan -nan -nan
3850 -nan -nan -nan
3860 -nan -nan -nan
3870 -nan -nan -nan
3880 -nan -nan -nan
3890 -nan -nan -nan
3900 -nan -nan -nan
3910 -nan -nan -nan
3920 -nan -nan -nan
3930 -nan -nan -nan
3940 -nan -nan -nan
3950 -nan -nan -nan
3960 -nan -nan -nan
3970 -nan -nan -nan
3980 -nan -nan -nan
3990 -nan -nan -nan
4000 -nan -nan -nan
4010 -nan -nan -nan
4020 -nan -nan -nan
4030 -nan -nan -nan
4040 -nan -nan -nan
4050 -nan -nan -nan
4060 -nan -nan -nan
4070 -nan -nan -nan
4080 -nan -nan -nan
4090 -nan -nan -nan
4100 -nan -nan -nan
4110 -nan -nan -nan
4120 -nan -nan -nan
4130 -nan -nan -nan
4140 -nan -nan -nan
4150 -nan -nan -nan
4160 -nan -nan -nan
4170 -nan -nan -nan
4180 -nan -nan -nan
4190 -nan -nan -nan
4200 -nan -nan -nan
4210 -nan -nan -nan
4220 -nan -nan -nan
4230 -nan -nan -nan
4240 -nan -nan -nan
4250 -nan -nan -nan
4260 -nan -nan -nan
4270 -nan -nan -nan
4280 -nan -nan -nan
4290 -nan -nan -nan
4300 -nan -nan -nan
4310 -nan -nan -nan
4320 -nan -nan -nan
4330 -nan -nan -nan
4340 -nan -nan -nan
4350 -nan -nan -nan
4360 -nan -nan -nan
4370 -nan -nan -nan
4380 -nan -nan -nan
4390 -nan -nan -nan
4400 -nan -nan -nan
4410 -nan -nan -nan
4420 -nan -nan -nan
4430 -nan -nan -nan
4440 -nan -nan -nan
4450 -nan -nan -nan
4460 -nan -nan -nan
4470 -nan -nan -nan
4480 -nan -nan -nan
4490 -nan -nan -nan
4500 -nan -nan -nan
4510 -nan -nan -nan
4520 -nan -nan -nan
4530 -nan -nan -nan
4540 -nan -nan -nan
4550 -nan -nan -nan
4560 -nan -nan -nan
4570 -nan -nan -nan
4580 -nan -nan -nan
4590 -nan -nan -nan
4600 -nan -nan -nan
4610 -nan -nan -nan
4620 -nan -nan -nan
4630 -nan -nan -nan
4640 -nan -nan -nan
4650 -nan -nan -nan
4660 -nan -nan -nan
4670 -nan -nan -nan
4680 -nan -nan -nan
4690 -nan -nan -nan
4700 -nan -nan -nan
4710 -nan -nan -nan
4720 -nan -nan -nan
4730 -nan -nan -nan
4740 -nan -nan -nan
4750 -nan -nan -nan
4760 -nan -nan -nan
4770 -nan -nan -nan
4780 -nan -nan -nan
4790 -nan -nan -nan
4800 -nan -nan -nan
4810 -nan -nan -nan
4820 -nan -nan -nan
4830 -nan -nan -nan
4840 -nan -nan -nan
4850 -nan -nan -nan
4860 -nan -nan -nan
4870 -nan -nan -nan
4880 -nan -nan -nan
4890 -nan -nan -nan
4900 -nan -nan -nan
4910 -nan -nan -nan
4920 -nan -nan -nan
4930 -nan -nan -nan
4940 -nan -nan -nan
4950 -nan -nan -nan
4960 -nan -nan -nan
4970 -nan -nan -nan
4980 -nan -nan -nan
4990 -nan -nan -nan
5000 -nan -nan -nan
5010 -nan -nan -nan
5020 -nan -nan -nan
5030 -nan -nan -nan
5040 -nan -nan -nan
5050 -nan -nan -nan
5060 -nan -nan -nan
5070 -nan -nan -nan
5080 -nan -nan -nan
5090 -nan -nan -nan
5100 -nan -nan -nan
5110 -nan -nan -nan
5120 -nan -nan -nan
5130 -nan -nan -nan
5140 -nan -nan -nan
5150 -nan -nan -nan
5160 -nan -nan -nan
5170 -nan -nan -nan
5180 -nan -nan -nan
5190 -nan -nan -nan
5200 -nan -nan -nan
5210 -nan -nan -nan
5220 -nan -nan -nan
5230 -nan -nan -nan
5240 -nan -nan -nan
5250 -nan -nan -nan
5260 -nan -nan -nan
5270 -nan -nan -nan
5280 -nan -nan -nan
5290 -nan -nan -nan
5300 -nan -nan -nan
5310 -nan -nan -nan
5320 -nan -nan -nan
5330 -nan -nan -nan
5340 -nan -nan -nan
5350 -nan -nan -nan
5360 -nan -nan -nan
5370 -nan -nan -nan
5380 -nan -nan -nan
5390 -nan -nan -nan
5400 -nan -nan -nan
5410 -nan -nan -nan
5420 -nan -nan -nan
5430 -nan -nan -nan
5440 -nan -nan -nan
5450 -nan -nan -nan
5460 -nan -nan -nan
5470 -nan -nan -nan
5480 -nan -nan -nan
5490 -nan -nan -nan
5500 -nan -nan -nan
5510 -nan -nan -nan
5520 -nan -nan -nan
5530 -nan -nan -nan
5540 -nan -nan -nan
5550 -nan -nan -nan
5560 -nan -nan -nan
5570 -nan -nan -nan
5580 -nan -nan -nan
5590 -nan -nan -nan
5600 -nan -nan -nan
5610 -nan -nan -nan
5620 -nan -nan -nan
5630 -nan -nan -nan
5640 -nan -nan -nan
5650 -nan -nan -nan
5660 -nan -nan -nan
5670 -nan -nan -nan
5680 -nan -nan -nan
5690 -nan -nan -nan
5700 -nan -nan -nan
5710 -nan -nan -nan
5720 -nan -nan -nan
5730 -nan -nan -nan
5740 -nan -nan -nan
5750 -nan -nan -nan
5760 -nan -nan -nan
5770 -nan -nan -nan
5780 -nan -nan -nan
5790 -nan -nan -nan
5800 -nan -nan -nan
5810 -nan -nan -nan
5820 -nan -nan -nan
5830 -nan -nan -nan
5840 -nan -nan -nan
5850 -nan -nan -nan
5860 -nan -nan -nan
5870 -nan -nan -nan
5880 -nan -nan -nan
5890 -nan -nan -nan
5900 -nan -nan -nan
5910 -nan -nan -nan
5920 -nan -nan -nan
5930 -nan -nan -nan
5940 -nan -nan -nan
5950 -nan -nan -nan
5960 -nan -nan -nan
5970 -nan -nan -nan
5980 -nan -nan -nan
5990 -nan -nan -nan
6000 -nan -nan -nan
6010 -nan -nan -nan
6020 -nan -nan -nan
6030 -nan -nan -nan
6040 -nan -nan -nan
6050 -nan -nan -nan
6060 -nan -nan -nan
6070 -nan -nan -nan
6080 -nan -nan -nan
6090 -nan -nan -nan
6100 -nan -nan -nan
6110 -nan -nan -nan
6120 -nan -nan -nan
6130 -nan -nan -nan
6140 -nan -nan -nan
6150 -nan -nan -nan
6160 -nan -nan -nan
6170 -nan -nan -nan
6180 -nan -nan -nan
6190 -nan -nan -nan
6200 -nan -nan -nan
6210 -nan -nan -nan
6220 -nan -nan -nan
6230 -nan -nan -nan
6240 -nan -nan -nan
6250 -nan -nan -nan
6260 -nan -nan -nan
6270 -nan -nan -nan
6280 -nan -nan -nan
6290 -nan -nan -nan
6300 -nan -nan -nan
6310 -nan -nan -nan
6320 -nan -nan -nan
6330 -nan -nan -nan
6340 -nan -nan -nan
6350 -nan -nan -nan
6360 -nan -nan -nan
6370 -nan -nan -nan
6380 -nan -nan -nan
6390 -nan -nan -nan
6400 -nan -nan -nan
6410 -nan -nan -nan
6420 -nan -nan -nan
6430 -nan -nan -nan
6440 -nan -nan -nan
6450 -nan -nan -nan
6460 -nan -nan -nan
6470 -nan -nan -nan
6480 -nan -nan -nan
6490 -nan -nan -nan
6500 -nan -nan -nan
6510 -nan -nan -nan
6520 -nan -nan -nan
6530 -nan -nan -nan
6540 -nan -nan -nan
6550 -nan -nan -nan
6560 -nan -nan -nan
6570 -nan -nan -nan
6580 -nan -nan -nan
6590 -nan -nan -nan
6600 -nan -nan -nan
6610 -nan -nan -nan
6620 -nan -nan -nan
6630 -nan -nan -nan
6640 -nan -nan -nan
6650 -nan -nan -nan
6660 -nan -nan -nan
6670 -nan -nan -nan
6680 -nan -nan -nan
6690 -nan -nan -nan
6700 -nan -nan -nan
6710 -nan -nan -nan
6720 -nan -nan -nan
6730 -nan -nan -nan
6740 -nan -nan -nan
6750 -nan -nan -nan
6760 -nan -nan -nan
6770 -nan -nan -nan
6780 -nan -nan -nan
6790 -nan -nan -nan
6800 -nan -nan -nan
6810 -nan -nan -nan
6820 -nan -nan -nan
6830 -nan -nan -nan
6840 -nan -nan -nan
6850 -nan -nan -nan
6860 -nan -nan -nan
6870 -nan -nan -nan
6880 -nan -nan -nan
6890 -nan -nan -nan
6900 -nan -nan -nan
6910 -nan -nan -nan
6920 -nan -nan -nan
6930 -nan -nan -nan
6940 -nan -nan -nan
6950 -nan -nan -nan
6960 -nan -nan -nan
6970 -nan -nan -nan
6980 -nan -nan -nan
6990 -nan -nan -nan
7000 -nan -nan -nan
7010 -nan -nan -nan
7020 -nan -nan -nan
7030 -nan -nan -nan
7040 -nan -nan -nan
7050 -nan -nan -nan
7060 -nan -nan -nan
7070 -nan -nan -nan
7080 -nan -nan -nan
7090 -nan -nan -nan
7100 -nan -nan -nan
7110 -nan -nan -nan
7120 -nan -nan -nan
7130 -nan -nan -nan
7140 -nan -nan -nan
7150 -nan -nan -nan
7160 -nan -nan -nan
7170 -nan -nan -nan
7180 -nan -nan -nan
7190 -nan -nan -nan
7200 -nan -nan -nan
7210 -nan -nan -nan
7220 -nan -nan -nan
7230 -nan -nan -nan
7240 -nan -nan -nan
7250 -nan -nan -nan
7260 -nan -nan -nan
7270 -nan -nan -nan
7280 -nan -nan -nan
7290 -nan -nan -nan
7300 -nan -nan -nan
7310 -nan -nan -nan
7320 -nan -nan -nan
7330 -nan -nan -nan
7340 -nan -nan -nan
7350 -nan -nan -nan
7360 -nan -nan -nan
7370 -nan -nan -nan
7380 -nan -nan -nan
7390 -nan -nan -nan
7400 -nan -nan -nan
7410 -nan -nan -nan
7420 -nan -nan -nan
7430 -nan -nan -nan
7440 -nan -nan -nan
7450 -nan -nan -nan
7460 -nan -nan -nan
7470 -nan -nan -nan
7480 -nan -nan -nan
7490 -nan -nan -nan
7500 -nan -nan -nan
7510 -nan -nan -nan
7520 -nan -nan -nan
7530 -nan -nan -nan
7540 -nan -nan -nan
7550 -nan -nan -nan
7560 -nan -nan -nan
7570 -nan -nan -nan
7580 -nan -nan -nan
7590 -nan -nan -nan
7600 -nan -nan -nan
7610 -nan -nan -nan
7620 -nan -nan -nan
7630 -nan -nan -nan
7640 -nan -nan -nan
7650 -nan -nan -nan
7660 -nan -nan -nan
7670 -nan -nan -nan
7680 -nan -nan -nan
7690 -nan -nan -nan
7700 -nan -nan -nan
7710 -nan -nan -nan
7720 -nan -nan -nan
7730 -nan -nan -nan
7740 -nan -nan -nan
7750 -nan -nan -nan
7760 -nan -nan -nan
7770 -nan -nan -nan
7780 -nan -nan -nan
7790 -nan -nan -nan
7800 -nan -nan -nan
7810 -nan -nan -nan
7820 -nan -nan -nan
7830 -nan -nan -nan
7840 -nan -nan -nan
7850 -nan -nan -nan
7860 -nan -nan -nan
7870 -nan -nan -nan
7880 -nan -nan -nan
7890 -nan -nan -nan
7900 -nan -nan -nan
7910 -nan -nan -nan
7920 -nan -nan -nan
7930 -nan -nan -nan
7940 -nan -nan -nan
7950 -nan -nan -nan
7960 -nan -nan -nan
7970 -nan -nan -nan
7980 -nan -nan -nan
7990 -nan -nan -nan
8000 -nan -nan -nan
8010 -nan -nan -nan
8020 -nan -nan -nan
8030 -nan -nan -nan
8040 -nan -nan -nan
8050 -nan -nan -nan
8060 -nan -nan -nan
8070 -nan -nan -nan
8080 -nan -nan -nan
8090 -nan -nan -nan
8100 -nan -nan -nan
8110 -nan -nan -nan
8120 -nan -nan -nan
8130 -nan -nan -nan
8140 -nan -nan -nan
8150 -nan -nan -nan
8160 -nan -nan -nan
8170 -nan -nan -nan
8180 -nan -nan -nan
8190 -nan -nan -nan
8200 -nan -nan -nan
8210 -nan -nan -nan
8220 -nan -nan -nan
8230 -nan -nan -nan
8240 -nan -nan -nan
8250 -nan -nan -nan
8260 -nan -nan -nan
8270 -nan -nan -nan
8280 -nan -nan -nan
8290 -nan -nan -nan
8300 -nan -nan -nan
8310 -nan -nan -nan
8320 -nan -nan -nan
8330 -nan -nan -nan
8340 -nan -nan -nan
8350 -nan -nan -nan
8360 -nan -nan -nan
8370 -nan -nan -nan
8380 -nan -nan -nan
8390 -nan -nan -nan
8400 -nan -nan -nan
8410 -nan -nan -nan
8420 -nan -nan -nan
8430 -nan -nan -nan
8440 -nan -nan -nan
8450 -nan -nan -nan
8460 -nan -nan -nan
8470 -nan -nan -nan
8480 -nan -nan -nan
8490 -nan -nan -nan
8500 -nan -nan -nan
8510 -nan -nan -nan
8520 -nan -nan -nan
8530 -nan -nan -nan
8540 -nan -nan -nan
8550 -nan -nan -nan
8560 -nan -nan -nan
