0.0355818,0.388169,0.555679,0.35644,0.631719,0.462583,0.646329,0.609537,0.200951,0.337841,0.303253,0.98041,0.243904,0.230306,0.0574706,0.948443,0.476003,0.989032,0.749701,0.0342459,0.795545,0.908733,0.73574,0.26593,0.145436,0.194058,0.992887,0.500021,0.996541,0.658604,0.930428,0.643419,0.246577,0.315022,0.902979,0.922094,0.63784,0.097896,0.260911,0.17793,0.620054,0.15439,0.440847,0.55244,0.227871,0.227157,0.266946,0.897057,0.564627,0.125811,0.205011,0.936845,0.373106,0.350387,0.469994,0.394161,0.338281,0.36648,0.866459,0.694728,0.0177687,0.958146,0.823572,0.92106,0.240696
0.688463,0.976762,0.127087,0.746688,0.242531,0.51002,0.252473,0.649032,0.687589,0.0426159,0.549237,0.643199,0.570423,0.273678,0.220824,0.153583,0.759873,0.792718,0.550338,0.532326,0.361106,0.0758501,0.98403,0.869848,0.205499,0.424853,0.652514,0.552646,0.2512,0.324052,0.788165,0.162451,0.0815811,0.513185,0.22133,0.232316,0.525917,0.498534,0.927958,0.503449,0.196374,0.0270782,0.0841781,0.419858,0.517121,0.646491,0.471207,0.658199,0.000716961,0.0147809,0.802734,0.613702,0.755738,0.378403,0.600934,0.46917,0.725316,0.0976597,0.117492,0.813224,0.105373,0.964511,0.712639,0.523994,0.886118
0.86333,0.775427,0.797293,0.781491,0.569706,0.726851,0.45715,0.802216,0.743531,0.866292,0.92749,0.0136377,0.480421,0.917152,0.169935,0.0392223,0.430146,0.431253,0.531195,0.470647,0.697994,0.541822,0.54234,0.667213,0.52239,0.0621308,0.811259,0.286454,0.90165,0.642234,0.763869,0.312511,0.156098,0.651467,0.337081,0.430235,0.849336,0.0223316,0.794306,0.924292,0.50625,0.144179,0.396234,0.148975,0.122745,0.963913,0.303421,0.26668,0.771092,0.52832,0.872991,0.999854,0.0802848,0.143078,0.943103,0.211302,0.0449298,0.860362,0.0735739,0.961841,0.760279,0.404422,0.0651185,0.711614,0.569834
0.151386,0.627341,0.657301,0.945419,0.457835,0.512488,0.908538,0.246402,0.263347,0.930111,0.373449,0.771632,0.339843,0.218128,0.308819,0.506966,0.221781,0.730003,0.0749214,0.553315,0.576657,0.315671,0.0444678,0.51231,0.0638254,0.848063,0.94937,0.264958,0.101374,0.286726,0.196646,0.008904,0.891301,0.789015,0.302878,0.644827,0.97041,0.785555,0.748973,0.607624,0.369941,0.58464,0.157281,0.0377641,0.392753,0.15413,0.152742,0.47983,0.176935,0.199879,0.575139,0.457063,0.718119,0.46305,0.307307,0.635868,0.482628,0.977583,0.247767,0.675058,0.98737,0.925993,0.252567,0.719469,0.386538
0.75949,0.125707,0.973096,0.149499,0.699536,0.345514,0.186937,0.390854,0.97136,0.114767,0.0330937,0.796117,0.819996,0.485795,0.960932,0.627717,0.590998,0.832943,0.00111618,0.1967,0.287142,0.446737,0.123796,0.859725,0.715622,0.770997,0.0911204,0.501462,0.119725,0.274041,0.920548,0.772628,0.772057,0.753086,0.404643,0.0869553,0.930877,0.694394,0.778242,0.791615,0.823341,0.382342,0.934781,0.469588,0.21596,0.514625,0.643997,0.31942,0.106806,0.456865,0.487799,0.771406,0.0724229,0.67043,0.14799,0.681115,0.341983,0.845086,0.456371,0.233708,0.762525,0.978654,0.633643,0.134428,0.204374
0.379661,0.496578,0.0201413,0.481704,0.474885,0.435883,0.308658,0.956942,0.666005,0.787628,0.515595,0.366147,0.371213,0.273383,0.546963,0.854137,0.0392023,0.751298,0.783764,0.394724,0.743794,0.389287,0.315387,0.235482,0.803792,0.0290809,0.239098,0.301361,0.607631,0.425818,0.663062,0.143061,0.343454,0.52931,0.622566,0.269601,0.26117,0.046384,0.82271,0.0279463,0.360635,0.179906,0.501768,0.980649,0.420985,0.585628,0.591171,0.0569988,0.721138,0.776421,0.733763,0.146743,0.45388,0.39716,0.38576,0.0682928,0.790305,0.00492913,0.163264,0.696827,0.227431,0.847017,0.601626,0.753261,0.225809
0.751381,0.836053,0.542017,0.0274007,0.329973,0.591142,0.938093,0.217504,0.0437157,0.595986,0.541009,0.406493,0.953563,0.0842882,0.951102,0.0349893,0.538944,0.945636,0.461754,0.110248,0.968688,0.451589,0.815611,0.681578,0.405789,0.982408,0.657141,0.757471,0.0216689,0.609172,0.94519,0.242013,0.250298,0.850195,0.94532,0.371295,0.675755,0.915647,0.0951234,0.484942,0.780789,0.648497,0.126512,0.860027,0.618073,0.95066,0.601803,0.814585,0.987383,0.787452,0.49138,0.588473,0.573247,0.0494567,0.385292,0.422276,0.129632,0.0413064,0.00474751,0.356805,0.242532,0.555385,0.923935,0.0390473,0.435266
0.667646,0.0842075,0.61197,0.369099,0.76527,0.247615,0.123495,0.107043,0.494765,0.562065,0.218783,0.550799,0.717853,0.249803,0.0101649,0.831067,0.843678,0.377681,0.938244,0.826797,0.317374,0.598193,0.404122,0.116867,0.412481,0.843658,0.523109,0.608402,0.359874,0.175803,0.570039,0.551778,0.95613,0.00935857,0.898155,0.925847,0.240624,0.0456771,0.84886,0.168976,0.396884,0.453198,0.324999,0.426528,0.311247,0.525223,0.0400171,0.590969,0.152887,0.976403,0.645609,0.00791952,0.0390692,0.269731,0.763936,0.0922644,0.662067,0.551576,0.436532,0.177337,0.0327194,0.51237,0.514609,0.0149,0.642576
0.361371,0.481307,0.459086,0.69759,0.506245,0.370052,0.196497,0.0298811,0.226181,0.62181,0.258141,0.678695,0.937591,0.256567,0.773833,0.656158,0.399585,0.706328,0.279674,0.299379,0.400492,0.423701,0.552287,0.383381,0.855484,0.632939,0.913909,0.366275,0.984668,0.711309,0.768243,0.578081,0.879193,0.0979222,0.779823,0.652092,0.840992,0.879207,0.464878,0.962408,0.813975,0.869087,0.0128773,0.947514,0.254649,0.630237,0.456599,0.611792,0.581019,0.771289,0.551549,0.559937,0.591774,0.218413,0.683489,0.98306,0.926118,0.234964,0.977641,0.830148,0.966652,0.974703,0.465732,0.626675,0.26629
0.20864,0.448407,0.250621,0.852609,0.0584639,0.289153,0.177652,0.0985779,0.509799,0.854799,0.435713,0.265303,0.882157,0.921127,0.505799,0.658125,0.0614986,0.341405,0.38963,0.505473,0.848648,0.809566,0.00977752,0.155371,0.377161,0.512017,0.606989,0.144398,0.696291,0.890779,0.223718,0.539886,0.989765,0.644129,0.093254,0.773355,0.507874,0.112015,0.515153,0.75524,0.117142,0.356256,0.0823964,0.151497,0.0524972,0.226143,0.454232,0.791421,0.686301,0.587538,0.986594,0.463695,0.915145,0.33664,0.426481,0.397268,0.59682,0.932057,0.767778,0.833946,0.792105,0.9519,0.114212,0.814397,0.672273
0.0327379,0.398848,0.31845,0.103193,0.309853,0.112391,0.00386003,0.8876,0.156843,0.487839,0.0554077,0.811903,0.756074,0.819757,0.714835,0.850405,0.297325,0.272635,0.042151,0.97148,0.306023,0.227424,0.0682532,0.429823,0.808608,0.319593,0.78037,0.773888,0.936517,0.256813,0.585046,0.929442,0.234846,0.134832,0.38045,0.91041,0.749537,0.0374777,0.773262,0.451831,0.66632,0.710483,0.552984,0.696678,0.635314,0.681336,0.103901,0.757438,0.490956,0.188782,0.311548,0.620534,0.963908,0.188081,0.895292,0.646775,0.49748,0.370195,0.153943,0.120646,0.130935,0.228133,0.852634,0.245116,0.356485
0.931953,0.480295,0.592088,0.828734,0.142856,0.533723,0.0988058,0.542783,0.594379,0.546089,0.364285,0.848439,0.309634,0.763928,0.448482,0.805421,0.791537,0.8209,0.690871,0.757962,0.779748,0.751346,0.39208,0.197441,0.970131,0.25631,0.980375,0.102184,0.826974,0.211518,0.830948,0.0691848,0.866703,0.418363,0.924825,0.642279,0.516363,0.567241,0.536456,0.13677,0.671568,0.178717,0.838175,0.062907,0.954401,0.148959,0.155473,0.0700888,0.149816,0.573994,0.356904,0.93384,0.366327,0.926141,0.0585674,0.21994,0.842678,0.163673,0.260253,0.371217,0.584198,0.392311,0.268173,0.486944,0.531859
0.96241,0.675955,0.192173,0.76133,0.981142,0.150715,0.162252,0.114681,0.290761,0.695974,0.332777,0.0954566,0.629902,0.775138,0.405041,0.666817,0.589031,0.643644,0.421882,0.477099,0.81495,0.587122,0.0942881,0.0298537,0.511252,0.54466,0.816168,0.730437,0.225383,0.793597,0.629116,0.233271,0.515873,0.240028,0.721723,0.301866,0.496744,0.898196,0.987361,0.957899,0.770466,0.136203,0.467947,0.968286,0.35301,0.159497,0.191313,0.549348,0.0217018,0.770261,0.392569,0.223358,0.291597,0.803144,0.0371811,0.771321,0.762297,0.0815412,0.831036,0.172042,0.136432,0.166401,0.00275801,0.533457,0.368976
0.143253,0.868729,0.506202,0.348708,0.532721,0.809212,0.170935,0.865677,0.585445,0.615532,0.588542,0.221319,0.184739,0.477352,0.356343,0.240836,0.581269,0.856185,0.556898,0.906523,0.716795,0.900437,0.201711,0.587337,0.354678,0.743705,0.44988,0.412181,0.142979,0.354554,0.667803,0.508773,0.519132,0.648166,0.275838,0.220746,0.967759,0.137831,0.0809982,0.70365,0.647125,0.370973,0.0767862,0.27953,0.0622246,0.989121,0.695407,0.431893,0.91973,0.565446,0.711275,0.50677,0.826478,0.982446,0.412128,0.147297,0.401845,0.797712,0.000186714,0.954595,0.662514,0.310648,0.489821,0.264073,0.435931
0.638219,0.674077,0.322773,0.0229662,0.377194,0.375378,0.412024,0.965725,0.970097,0.148714,0.913433,0.97846,0.256648,0.741024,0.175455,0.471966,0.607205,0.179588,0.547184,0.738831,0.667418,0.630746,0.120432,0.95639,0.140917,0.612238,0.129531,0.539703,0.867434,0.630285,0.908587,0.658544,0.4554,0.466862,0.211638,0.953861,0.310926,0.399946,0.0297895,0.388006,0.116706,0.191426,0.789538,0.47219,0.837739,0.322849,0.383196,0.832135,0.0676315,0.820422,0.20539,0.65493,0.53287,0.789285,0.766498,0.575404,0.580689,0.734361,0.610563,0.558992,0.497695,0.95751,0.22124,0.437094,0.418787
0.586556,0.683783,0.222771,0.561858,0.920389,0.234347,0.110804,0.279232,0.552741,0.452481,0.440386,0.654199,0.916485,0.185863,0.348574,0.385165,0.15337,0.890505,0.932443,0.999208,0.237208,0.0717519,0.148374,0.820866,0.929678,0.355898,0.962496,0.796952,0.353493,0.850953,0.641006,0.446484,0.451926,0.96212,0.293023,0.669695,0.80421,0.385383,0.46429,0.642271,0.587781,0.733226,0.855647,0.541743,0.95942,0.281136,0.0667568,0.384354,0.964093,0.763933,0.196892,0.979706,0.702417,0.799236,0.0538691,0.722657,0.483626,0.794926,0.716058,0.176419,0.91872,0.577706,0.385726,0.227706,0.783539
0.970702,0.73552,0.609864,0.950336,0.711572,0.456473,0.321654,0.188705,0.873681,0.722889,0.978079,0.0752034,0.314724,0.406463,0.962542,0.590787,0.680084,0.270862,0.257488,0.342772,0.0839969,0.939516,0.405161,0.200502,0.343814,0.195789,0.255839,0.757596,0.238022,0.698843,0.593366,0.145083,0.763709,0.852872,0.955987,0.958999,0.706371,0.291345,0.0379117,0.39023,0.733127,0.940639,0.11354,0.542242,0.474774,0.0457283,0.650677,0.87258,0.461853,0.523266,0.17779,0.121118,0.613848,0.71641,0.287503,0.499451,0.958059,0.0333235,0.235813,0.103053,0.821992,0.992243,0.159729,0.751901,0.287379
0.328745,0.929848,0.712523,0.812075,0.454761,0.327263,0.138307,0.625378,0.679835,0.930397,0.125154,0.73706,0.54654,0.45733,0.752918,0.607276,0.102754,0.419156,0.99567,0.767555,0.76258,0.922206,0.729385,0.847985,0.401083,0.400145,0.957032,0.757494,0.471315,0.489597,0.0165908,0.229734,0.471302,0.293799,0.981816,0.115522,0.505558,0.0099126,0.272518,0.224431,0.605089,0.887219,0.566443,0.644103,0.279923,0.308866,0.499005,0.56856,0.546329,0.260046,0.145973,0.368372,0.784119,0.596133,0.181873,0.233218,0.904192,0.396188,0.853701,0.977471,0.357867,0.0129177,0.727789,0.485438,0.887422
0.169229,0.243248,0.471642,0.135776,0.360334,0.0155637,0.80178,0.100704,0.595858,0.262231,0.030015,0.109695,0.699215,0.891062,0.0546777,0.281437,0.398432,0.978683,0.442668,0.824861,0.28112,0.46817,0.825862,0.768692,0.238566,0.252717,0.548473,0.938015,0.119928,0.772062,0.737601,0.850776,0.8892,0.883425,0.900916,0.980705,0.33243,0.929011,0.94756,0.648182,0.664591,0.358559,0.745304,0.602561,0.786319,0.153514,0.814593,0.723382,0.545945,0.259717,0.0976742,0.484833,0.144622,0.761773,0.924559,0.820321,0.330459,0.146004,0.00791325,0.663658,0.187612,0.716554,0.575433,0.470017,0.767539
0.981066,0.128594,0.550519,0.313223,0.0279554,0.0293463,0.577622,0.0829154,0.0439283,0.172879,0.459865,0.500768,0.915267,0.419669,0.107779,0.230916,0.945409,0.595152,0.355343,0.892712,0.300574,0.881095,0.121134,0.938229,0.937686,0.34527,0.0175488,0.353041,0.180811,0.266067,0.625683,0.443098,0.736313,0.637037,0.300557,0.323877,0.798146,0.532163,0.127381,0.586723,0.137979,0.868708,0.12927,0.669408,0.89681,0.0981235,0.530232,0.958091,0.277943,0.281068,0.470052,0.947703,0.801014,0.271186,0.231585,0.198617,0.429725,0.807906,0.152302,0.61706,0.47229,0.646321,0.403485,0.759822,0.321008
0.722167,0.959658,0.579242,0.634561,0.524801,0.48595,0.168547,0.687549,0.606172,0.552886,0.306427,0.394491,0.433194,0.657485,0.725894,0.312953,0.614736,0.370374,0.485212,0.0819175,0.578678,0.896442,0.953405,0.334635,0.170126,0.976641,0.796705,0.293176,0.00449004,0.264204,0.954945,0.474267,0.294314,0.342393,0.229197,0.565304,0.217167,0.695892,0.472763,0.15901,0.988406,0.39773,0.38944,0.442853,0.217571,0.962827,0.424499,0.586163,0.339221,0.480558,0.90409,0.167614,0.793402,0.462136,0.256941,0.68647,0.244333,0.153374,0.330156,0.292883,0.73037,0.766005,0.105832,0.76788,0.256568
0.226556,0.705752,0.873752,0.607242,0.939131,0.665426,0.854645,0.520622,0.885721,0.115148,0.386401,0.28941,0.149236,0.149414,0.442864,0.442436,0.910712,0.94109,0.0190766,0.259135,0.00844614,0.881413,0.53211,0.161135,0.830473,0.0717413,0.853625,0.0161588,0.45489,0.353967,0.648999,0.550216,0.353806,0.986059,0.429344,0.484696,0.62881,0.0991607,0.88142,0.566003,0.675689,0.92264,0.642341,0.0717345,0.0835785,0.568231,0.116665,0.0428845,0.383662,0.978112,0.54971,0.884812,0.452856,0.930655,0.0299145,0.71945,0.955358,0.469567,0.253855,0.651504,0.381974,0.338542,0.357388,0.411669,0.450895
0.166705,0.676274,0.840198,0.734292,0.419585,0.166136,0.711819,0.0526592,0.501946,0.949796,0.351496,0.733674,0.934707,0.116171,0.609151,0.563149,0.493583,0.511054,0.398788,0.135693,0.210121,0.0563715,0.831104,0.0152053,0.227186,0.84246,0.916023,0.323478,0.682755,0.0264933,0.938671,0.211756,0.150091,0.0917362,0.668881,0.332237,0.526894,0.982743,0.125084,0.569266,0.291381,0.56062,0.869717,0.673399,0.940971,0.743312,0.510287,0.138727,0.10376,0.319615,0.355686,0.820725,0.503598,0.520824,0.99718,0.633956,0.583142,0.828267,0.152053,0.86083,0.265709,0.291695,0.677151,0.121161,0.179433
